,orig_index,datetime_obj,piezo_charge_decrease,piezo_charge_decrease_offset,piezo_charge_avg,piezo_temperature,air_humidity_100,air_temperature_100,atm_pressure_main,num_of_resets,chuva,precipitation_prediction
640,640,2020-10-27 20:00:00+00:00,109,-4.364385268266275,37429.5,34.5,25.5,30.939999999999998,9352.0,1,0.0,0.0
641,641,2020-10-27 21:00:00+00:00,99,-5.515829217180979,37325.5,32.5,27.0,30.060000000000002,9351.5,1,0.0,0.0
642,642,2020-10-27 22:00:00+00:00,81,-7.83680625149826,37235.5,28.5,34.5,26.26,9356.5,1,0.0,0.0
643,643,2020-10-27 23:00:00+00:00,64,-7.044895248039779,37163.0,23.0,42.5,22.07,9363.5,1,0.0,0.0
644,644,2020-10-28 00:00:00+00:00,54,-5.1725251544228215,37104.0,18.5,48.0,20.259999999999998,9369.5,1,0.0,0.0
645,645,2020-10-28 01:00:00+00:00,52,-2.5538664436281096,37051.0,16.5,56.0,18.72,9374.0,1,0.0,0.0
646,646,2020-10-28 02:00:00+00:00,50,-2.381538836548991,37000.0,15.5,63.5,17.57,9377.5,1,0.0,0.0
647,647,2020-10-28 03:00:00+00:00,48,-3.328031765981862,36951.0,15.0,67.5,16.9,9378.5,1,0.0,0.0
648,648,2020-10-28 04:00:00+00:00,47,-3.295713021920349,36903.5,14.5,69.0,16.15,9376.0,1,0.0,0.0
649,649,2020-10-28 05:00:00+00:00,44,-4.2929445100285974,36858.0,13.5,70.0,15.43,9373.0,1,0.0,0.0
650,650,2020-10-28 06:00:00+00:00,43,-3.3699259702761353,36814.5,12.5,72.0,14.95,9370.5,1,0.0,0.0
651,651,2020-10-28 07:00:00+00:00,43,-2.437325555007803,36771.5,12.0,72.5,14.92,9368.5,1,0.0,0.0
652,652,2020-10-28 08:00:00+00:00,43,-2.437325555007803,36728.5,12.0,79.0,13.739999999999998,9370.0,1,0.0,0.0
653,653,2020-10-28 09:00:00+00:00,40,-4.523481769523954,36687.0,11.5,85.5,12.39,9375.0,1,0.0,0.0
654,654,2020-10-28 10:00:00+00:00,42,-2.523481769523954,36646.0,11.5,73.5,15.7,9381.0,1,0.0,0.0
655,655,2020-10-28 11:00:00+00:00,64,9.44613355637189,36593.0,16.5,52.5,22.689999999999998,9389.0,1,0.0,0.0
656,656,2020-10-28 12:00:00+00:00,90,12.940276735435958,36516.0,25.0,37.5,27.59,9397.5,1,0.0,0.0
657,657,2020-10-28 13:00:00+00:00,104,5.664315440395654,36419.0,31.0,30.5,29.83,9401.0,1,0.0,0.0
658,658,2020-10-28 14:00:00+00:00,117,3.6356147317337246,36308.5,34.5,28.0,31.549999999999997,9399.0,1,0.0,0.0
659,659,2020-10-28 15:00:00+00:00,132,3.9385285752304924,36184.0,37.5,25.5,33.09,9393.5,1,0.0,0.0
660,660,2020-10-28 16:00:00+00:00,142,-2.6639561857860485,36047.0,40.5,22.5,34.56,9386.5,1,0.0,0.0
661,661,2020-10-28 17:00:00+00:00,143,-10.75571346565303,35904.5,42.0,20.0,35.849999999999994,9380.0,1,0.0,0.0
662,662,2020-10-28 18:00:00+00:00,143,-10.75571346565303,35761.5,42.0,19.0,36.57,9371.5,1,0.0,0.0
663,663,2020-10-28 19:00:00+00:00,135,-12.63318168410234,35622.5,41.0,18.5,36.129999999999995,9361.0,1,0.0,0.0
664,664,2020-10-28 20:00:00+00:00,130,-8.903456953409943,35490.0,39.5,17.5,35.43,9356.0,1,0.0,0.0
665,665,2020-10-28 21:00:00+00:00,116,-9.48587573571939,35367.0,37.0,19.5,34.120000000000005,9358.0,1,0.0,0.0
666,666,2020-10-28 22:00:00+00:00,92,-10.413787782123691,35263.0,32.0,28.0,29.439999999999998,9361.5,1,0.0,0.0
667,667,2020-10-28 23:00:00+00:00,70,-8.641372911394456,35182.0,25.5,39.0,24.34,9365.5,1,0.0,0.0
668,668,2020-10-29 00:00:00+00:00,63,-2.4995492713634064,35115.5,21.0,43.5,22.810000000000002,9372.5,1,0.0,0.0
669,669,2020-10-29 01:00:00+00:00,59,-2.6264834158370505,35054.5,19.5,45.0,21.880000000000003,9380.5,1,0.0,0.0
670,670,2020-10-29 02:00:00+00:00,56,-1.9824365274350697,34997.0,18.0,46.0,21.240000000000002,9386.0,1,0.0,0.0
671,671,2020-10-29 03:00:00+00:00,56,-0.8162831801465842,34941.0,17.5,50.5,20.47,9388.5,1,0.0,0.0
672,672,2020-10-29 08:00:00+00:00,262,204.01756347256492,34782.0,18.0,55.0,19.58,9388.0,1,0.0,3.59
673,673,2020-10-29 09:00:00+00:00,55,-1.8162831801465842,34623.5,17.5,59.5,18.46,9390.5,1,0.6,0.0
674,674,2020-10-29 10:00:00+00:00,53,-1.5538664436281096,34569.5,16.5,61.0,18.67,9401.5,1,0.8,0.0
675,675,2020-10-29 11:00:00+00:00,60,3.183716819853416,34513.0,17.5,64.0,20.34,9420.5,1,0.4,0.0
676,676,2020-10-29 12:00:00+00:00,77,17.82747484557718,34444.5,18.5,79.0,19.6,9438.0,1,3.0,0.0
677,677,2020-10-29 13:00:00+00:00,110,52.01756347256493,34351.0,18.0,89.0,18.84,9442.0,1,1.8,0.0
678,678,2020-10-29 14:00:00+00:00,86,28.01756347256493,34253.0,18.0,88.5,19.18,9442.5,1,0.2,0.0
679,679,2020-10-29 15:00:00+00:00,190,132.01756347256492,34115.0,18.0,89.5,19.02,9443.0,1,0.0,1.67
680,680,2020-10-29 16:00:00+00:00,148,90.01756347256493,33946.0,18.0,92.5,18.689999999999998,9430.0,1,0.0,0.55
681,681,2020-10-29 17:00:00+00:00,67,7.8274748455771785,33838.5,18.5,90.0,19.36,9417.5,1,0.0,0.0
682,682,2020-10-29 18:00:00+00:00,62,0.3735165841629495,33774.0,19.5,85.0,20.299999999999997,9413.5,1,0.0,0.0
683,683,2020-10-29 19:00:00+00:00,66,1.8177896195702772,33710.0,20.5,80.5,20.7,9411.0,1,0.0,0.0
684,684,2020-10-29 20:00:00+00:00,65,-0.49954927136340643,33644.5,21.0,80.0,20.55,9411.5,1,0.0,0.0
685,685,2020-10-29 21:00:00+00:00,62,-2.182210380429723,33581.0,20.5,82.5,19.87,9413.5,1,0.0,0.0
686,686,2020-10-29 22:00:00+00:00,59,-1.3870403323613658,33520.5,19.0,85.0,19.21,9419.5,1,0.0,0.0
687,687,2020-10-29 23:00:00+00:00,56,-1.9824365274350697,33463.0,18.0,86.0,18.84,9428.5,1,0.0,0.0
688,688,2020-10-30 00:00:00+00:00,58,1.1837168198534158,33406.0,17.5,86.5,18.43,9436.5,1,0.0,0.0
689,689,2020-10-30 01:00:00+00:00,54,-1.6735837218431087,33350.0,17.0,85.5,17.92,9443.5,1,0.0,0.0
690,690,2020-10-30 02:00:00+00:00,57,2.4461335563718904,33294.5,16.5,83.5,17.72,9446.5,1,0.0,0.0
691,691,2020-10-30 03:00:00+00:00,54,-0.5538664436281096,33239.0,16.5,81.5,17.85,9446.5,1,0.0,0.0
692,692,2020-10-30 04:00:00+00:00,61,6.4461335563718904,33181.5,16.5,82.5,17.64,9445.0,1,0.0,0.0
693,693,2020-10-30 05:00:00+00:00,51,-1.381538836548991,33125.5,15.5,85.0,17.22,9437.0,1,0.0,0.0
694,694,2020-10-30 06:00:00+00:00,50,-2.381538836548991,33075.0,15.5,84.5,17.29,9428.5,1,0.0,0.0
695,695,2020-10-30 07:00:00+00:00,52,-1.4566691237006708,33024.0,16.0,84.5,17.48,9427.5,1,0.0,0.0
696,696,2020-10-30 08:00:00+00:00,52,-1.4566691237006708,32972.0,16.0,86.0,17.29,9429.5,1,0.0,0.0
697,697,2020-10-30 09:00:00+00:00,52,-1.4566691237006708,32920.0,16.0,86.5,17.29,9433.0,1,0.0,0.0
698,698,2020-10-30 10:00:00+00:00,54,-0.5538664436281096,32867.0,16.5,85.0,17.91,9441.0,1,0.0,0.0
699,699,2020-10-30 11:00:00+00:00,58,1.1837168198534158,32811.0,17.5,83.0,18.66,9451.0,1,0.0,0.0
700,700,2020-10-30 12:00:00+00:00,61,1.8274748455771785,32751.5,18.5,80.5,19.509999999999998,9459.0,1,0.0,0.0
701,701,2020-10-30 13:00:00+00:00,70,5.817789619570277,32686.0,20.5,75.0,20.84,9464.5,1,0.0,0.0
702,702,2020-10-30 14:00:00+00:00,75,3.9551047519602207,32613.5,23.0,72.5,21.21,9469.0,1,0.0,0.0
703,703,2020-10-30 15:00:00+00:00,89,16.496909358597904,32531.5,23.5,75.0,20.799999999999997,9469.0,1,0.0,0.0
704,704,2020-10-30 16:00:00+00:00,68,-0.2158970972150911,32453.0,22.0,78.0,20.299999999999997,9466.0,1,0.0,0.0
705,705,2020-10-30 17:00:00+00:00,67,1.5004507286365936,32385.5,21.0,79.5,19.729999999999997,9462.5,1,0.0,0.0
706,706,2020-10-30 18:00:00+00:00,66,1.8177896195702772,32319.0,20.5,81.5,19.28,9460.0,1,0.0,0.0
707,707,2020-10-30 19:00:00+00:00,60,-0.3870403323613658,32256.0,19.0,85.5,18.380000000000003,9459.5,1,0.0,0.0
708,708,2020-10-30 20:00:00+00:00,57,0.1837168198534158,32197.5,17.5,88.5,17.740000000000002,9460.0,1,0.0,0.0
709,709,2020-10-30 21:00:00+00:00,55,-0.6735837218431087,32141.5,17.0,89.0,17.43,9462.0,1,0.0,0.0
710,710,2020-10-30 22:00:00+00:00,52,-2.5538664436281096,32088.0,16.5,87.0,17.060000000000002,9466.0,1,0.0,0.0
711,711,2020-10-30 23:00:00+00:00,52,-0.3815388365489909,32036.0,15.5,87.5,16.38,9470.0,1,0.0,0.0
712,712,2020-10-31 00:00:00+00:00,47,-3.295713021920349,31986.5,14.5,87.5,15.89,9476.0,1,0.0,0.0
713,713,2020-10-31 01:00:00+00:00,49,-0.28415646087411517,31938.5,14.0,85.0,15.99,9480.5,1,0.0,0.0
714,714,2020-10-31 02:00:00+00:00,48,-1.2841564608741152,31890.0,14.0,84.0,15.91,9482.0,1,0.0,0.0
715,715,2020-10-31 03:00:00+00:00,47,-2.284156460874115,31842.5,14.0,84.0,15.55,9482.0,1,0.0,0.0
716,716,2020-10-31 04:00:00+00:00,46,-2.2929445100285974,31796.0,13.5,84.0,15.219999999999999,9478.0,1,0.0,0.0
717,717,2020-10-31 05:00:00+00:00,45,-2.3216679948697347,31750.5,13.0,83.5,14.93,9474.5,1,0.0,0.0
718,718,2020-10-31 06:00:00+00:00,45,-2.3216679948697347,31705.5,13.0,83.5,14.77,9470.0,1,0.0,0.0
719,719,2020-10-31 07:00:00+00:00,45,-2.3216679948697347,31660.5,13.0,84.0,14.7,9467.0,1,0.0,0.0
720,720,2020-10-31 08:00:00+00:00,46,-2.2929445100285974,31615.0,13.5,83.5,14.77,9469.0,1,0.0,0.0
721,721,2020-10-31 09:00:00+00:00,46,-3.284156460874115,31569.0,14.0,82.0,14.93,9473.0,1,0.0,0.0
722,722,2020-10-31 10:00:00+00:00,49,-0.28415646087411517,31521.5,14.0,80.0,15.309999999999999,9478.5,1,0.0,0.0
723,723,2020-10-31 11:00:00+00:00,53,1.6719682340181379,31470.5,15.0,73.5,17.07,9484.0,1,0.0,0.0
724,724,2020-10-31 12:00:00+00:00,68,7.612959667638634,31410.0,19.0,64.5,19.59,9488.0,1,0.0,0.0
725,725,2020-10-31 13:00:00+00:00,81,8.496909358597904,31335.5,23.5,57.0,21.9,9490.0,1,0.0,0.0
726,726,2020-10-31 14:00:00+00:00,87,6.744514106853387,31251.5,26.0,52.5,23.46,9489.5,1,0.0,0.0
727,727,2020-10-31 15:00:00+00:00,102,9.479020831263654,31157.0,29.5,47.0,25.79,9485.0,1,0.0,0.0
728,728,2020-10-31 16:00:00+00:00,118,6.915619941265277,31047.0,34.0,42.0,27.71,9476.5,1,0.0,0.0
729,729,2020-10-31 17:00:00+00:00,121,-1.9620808973050003,30927.5,36.5,39.0,29.05,9466.0,1,0.0,0.0
730,730,2020-10-31 18:00:00+00:00,129,0.9385285752304924,30802.5,37.5,36.5,30.310000000000002,9456.5,1,0.0,0.0
731,731,2020-10-31 19:00:00+00:00,110,-10.489045081362661,30683.0,36.0,39.5,28.79,9449.5,1,0.0,0.0
732,732,2020-10-31 20:00:00+00:00,93,-7.354022988105385,30581.5,31.5,40.0,28.33,9444.0,1,0.0,0.0
733,733,2020-10-31 21:00:00+00:00,92,1.3398196526614754,30489.0,29.0,43.0,27.03,9443.0,1,0.0,0.0
734,734,2020-10-31 22:00:00+00:00,71,-7.6413729113944555,30407.5,25.5,51.0,23.89,9446.0,1,0.0,0.0
735,735,2020-10-31 23:00:00+00:00,69,2.1560734770218914,30337.5,21.5,56.5,22.380000000000003,9450.5,1,0.0,0.0
736,736,2020-11-01 00:00:00+00:00,63,-1.1822103804297228,30271.5,20.5,60.5,21.439999999999998,9456.0,1,0.0,0.0
737,737,2020-11-01 01:00:00+00:00,59,-2.6264834158370505,30210.5,19.5,64.0,20.35,9463.5,1,0.0,0.0
738,738,2020-11-01 02:00:00+00:00,57,-0.9824365274350697,30152.5,18.0,67.0,19.25,9467.0,1,0.0,0.0
739,739,2020-11-01 03:00:00+00:00,54,-1.6735837218431087,30097.0,17.0,69.0,18.689999999999998,9466.0,1,0.0,0.0
740,740,2020-11-01 04:00:00+00:00,80,24.32641627815689,30030.0,17.0,74.0,17.869999999999997,9465.5,1,0.0,0.0
741,741,2020-11-01 05:00:00+00:00,49,-4.456669123700671,29965.5,16.0,78.0,16.869999999999997,9462.0,1,0.0,0.0
742,742,2020-11-01 06:00:00+00:00,48,-2.295713021920349,29917.0,14.5,79.5,16.1,9458.5,1,0.0,0.0
743,743,2020-11-01 07:00:00+00:00,45,-3.2929445100285974,29870.5,13.5,82.0,15.41,9457.5,1,0.0,0.0
744,744,2020-11-01 08:00:00+00:00,44,-3.3216679948697347,29826.0,13.0,84.0,14.75,9459.0,1,0.0,0.0
745,745,2020-11-01 09:00:00+00:00,42,-5.321667994869735,29783.0,13.0,85.0,14.32,9463.0,1,0.0,0.0
746,746,2020-11-01 10:00:00+00:00,45,-2.3216679948697347,29739.5,13.0,80.5,15.67,9467.5,1,0.0,0.0
747,747,2020-11-01 11:00:00+00:00,54,3.704286978079651,29690.0,14.5,71.0,18.11,9472.5,1,0.0,0.0
748,748,2020-11-01 12:00:00+00:00,68,7.612959667638634,29629.0,19.0,61.5,20.35,9474.0,1,0.0,0.0
749,749,2020-11-01 13:00:00+00:00,84,8.490115955862166,29553.0,24.5,54.5,22.759999999999998,9471.0,1,0.0,0.0
750,750,2020-11-01 14:00:00+00:00,101,10.339819652661475,29460.5,29.0,47.0,25.23,9466.5,1,0.0,0.0
751,751,2020-11-01 15:00:00+00:00,118,9.149769269841116,29351.0,33.5,38.5,27.700000000000003,9460.5,1,0.0,0.0
752,752,2020-11-01 16:00:00+00:00,125,2.0379191026949997,29229.5,36.5,34.0,29.520000000000003,9453.0,1,0.0,0.0
753,753,2020-11-01 17:00:00+00:00,109,-6.691187550012259,29112.5,35.0,32.0,29.92,9444.0,1,0.0,0.0
754,754,2020-11-01 18:00:00+00:00,109,0.14976926984111572,29003.5,33.5,29.0,30.53,9435.5,1,0.0,0.0
755,755,2020-11-01 19:00:00+00:00,103,-3.661015020690755,28897.5,33.0,27.0,30.86,9430.0,1,0.0,0.0
756,756,2020-11-01 20:00:00+00:00,95,-3.3356845596043456,28798.5,31.0,33.0,27.91,9427.5,1,0.0,0.0
757,757,2020-11-01 21:00:00+00:00,84,-4.83680625149826,28709.0,28.5,38.0,25.78,9428.0,1,0.0,0.0
758,758,2020-11-01 22:00:00+00:00,72,-5.059723264564042,28631.0,25.0,43.0,23.92,9432.5,1,0.0,0.0
759,759,2020-11-01 23:00:00+00:00,61,-4.499549271363406,28564.5,21.0,49.5,21.02,9437.0,1,0.0,0.0
760,760,2020-11-02 00:00:00+00:00,56,-1.9824365274350697,28506.0,18.0,50.5,19.86,9441.0,1,0.0,0.0
761,761,2020-11-02 01:00:00+00:00,53,-1.5538664436281096,28451.5,16.5,55.5,18.369999999999997,9444.0,1,0.0,0.0
762,762,2020-11-02 02:00:00+00:00,50,-3.456669123700671,28400.0,16.0,59.0,17.67,9444.5,1,0.0,0.0
763,763,2020-11-02 03:00:00+00:00,51,-1.381538836548991,28349.5,15.5,58.5,17.78,9445.0,1,0.0,0.0
764,764,2020-11-02 04:00:00+00:00,48,-3.328031765981862,28300.0,15.0,62.5,16.97,9446.5,1,0.0,0.0
765,765,2020-11-02 05:00:00+00:00,46,-3.284156460874115,28253.0,14.0,70.0,15.59,9448.5,1,0.0,0.0
766,766,2020-11-02 06:00:00+00:00,44,-3.3216679948697347,28208.0,13.0,75.5,14.54,9448.5,1,0.0,0.0
767,767,2020-11-02 07:00:00+00:00,42,-4.369925970276135,28165.0,12.5,79.0,13.92,9447.5,1,0.0,0.0
768,768,2020-11-02 08:00:00+00:00,40,-4.523481769523954,28124.0,11.5,81.5,13.3,9449.0,1,0.0,0.0
769,769,2020-11-02 09:00:00+00:00,39,-4.628017377062626,28084.5,11.0,83.0,12.79,9454.0,1,0.0,0.0
770,770,2020-11-02 10:00:00+00:00,42,-2.523481769523954,28044.0,11.5,77.0,14.120000000000001,9460.5,1,0.0,0.0
771,771,2020-11-02 11:00:00+00:00,53,2.704286978079651,27996.5,14.5,64.0,17.17,9466.5,1,0.0,0.0
772,772,2020-11-02 12:00:00+00:00,67,6.612959667638634,27936.5,19.0,53.5,19.79,9470.0,1,0.0,0.0
773,773,2020-11-02 13:00:00+00:00,82,9.496909358597904,27862.0,23.5,46.0,21.990000000000002,9470.0,1,0.0,0.0
774,774,2020-11-02 14:00:00+00:00,95,7.949895811696081,27773.5,28.0,39.0,24.21,9466.0,1,0.0,0.0
775,775,2020-11-02 15:00:00+00:00,108,5.586212217876309,27672.0,32.0,32.5,26.52,9458.5,1,0.0,0.0
776,776,2020-11-02 16:00:00+00:00,122,3.934252586832798,27557.0,35.5,28.0,28.98,9449.5,1,0.0,0.0
777,777,2020-11-02 17:00:00+00:00,125,-0.48587573571938947,27433.5,37.0,26.0,30.17,9439.0,1,0.0,0.0
778,778,2020-11-02 18:00:00+00:00,114,-6.4890450813626614,27314.0,36.0,25.5,29.990000000000002,9428.0,1,0.0,0.0
779,779,2020-11-02 19:00:00+00:00,110,-3.3643852682662754,27202.0,34.5,26.5,28.54,9419.0,1,0.0,0.0
780,780,2020-11-02 20:00:00+00:00,102,-2.515829217180979,27096.0,32.5,27.0,27.9,9413.0,1,0.0,0.0
781,781,2020-11-02 21:00:00+00:00,90,-2.5209791687363463,27000.0,29.5,27.5,27.89,9412.5,1,0.0,0.0
782,782,2020-11-02 22:00:00+00:00,73,-5.6413729113944555,26918.5,25.5,34.5,24.54,9416.0,1,0.0,0.0
783,783,2020-11-02 23:00:00+00:00,60,-5.499549271363406,26852.0,21.0,40.0,21.520000000000003,9421.0,1,0.0,0.0
784,784,2020-11-03 00:00:00+00:00,59,-1.3870403323613658,26792.5,19.0,44.0,20.28,9426.0,1,0.0,0.0
785,785,2020-11-03 01:00:00+00:00,56,-3.1725251544228215,26735.0,18.5,46.5,19.73,9429.0,1,0.0,0.0
786,786,2020-11-03 02:00:00+00:00,54,-2.816283180146584,26680.0,17.5,46.5,19.71,9431.5,1,0.0,0.0
787,787,2020-11-03 03:00:00+00:00,51,-2.456669123700671,26627.5,16.0,50.0,18.6,9433.5,1,0.0,0.0
788,788,2020-11-03 04:00:00+00:00,49,-2.328031765981862,26577.5,15.0,52.0,17.520000000000003,9431.5,1,0.0,0.0
789,789,2020-11-03 05:00:00+00:00,46,-4.295713021920349,26530.0,14.5,57.0,16.080000000000002,9428.5,1,0.0,0.0
790,790,2020-11-03 06:00:00+00:00,44,-4.2929445100285974,26485.0,13.5,64.0,15.26,9428.0,1,0.0,0.0
791,791,2020-11-03 07:00:00+00:00,46,-2.2929445100285974,26440.0,13.5,67.0,15.48,9430.0,1,0.0,0.0
792,792,2020-11-03 08:00:00+00:00,47,-2.284156460874115,26393.5,14.0,67.0,15.45,9435.0,1,0.0,0.0
793,793,2020-11-03 09:00:00+00:00,45,-3.2929445100285974,26347.5,13.5,67.5,15.510000000000002,9441.5,1,0.0,0.0
794,794,2020-11-03 10:00:00+00:00,49,-0.28415646087411517,26300.5,14.0,68.0,16.14,9448.5,1,0.0,0.0
795,795,2020-11-03 11:00:00+00:00,55,1.5433308762993292,26248.5,16.0,63.5,17.71,9454.5,1,0.0,0.0
796,796,2020-11-03 12:00:00+00:00,67,6.612959667638634,26187.5,19.0,58.0,19.25,9458.5,1,0.0,0.0
797,797,2020-11-03 13:00:00+00:00,82,9.496909358597904,26113.0,23.5,47.5,22.71,9459.0,1,0.0,0.0
798,798,2020-11-03 14:00:00+00:00,107,14.479020831263654,26018.5,29.5,35.5,27.22,9455.0,1,0.0,0.0
799,799,2020-11-03 15:00:00+00:00,123,7.308812449987741,25903.5,35.0,29.5,29.4,9448.5,1,0.0,0.0
800,800,2020-11-03 16:00:00+00:00,122,-3.4858757357193895,25781.0,37.0,25.5,31.019999999999996,9441.0,1,0.0,0.0
801,801,2020-11-03 17:00:00+00:00,122,-3.4858757357193895,25659.0,37.0,23.0,32.53,9433.0,1,0.0,0.0
802,802,2020-11-03 18:00:00+00:00,120,-2.9620808973050003,25538.0,36.5,22.5,32.28,9425.5,1,0.0,0.0
803,803,2020-11-03 19:00:00+00:00,113,-5.065747413167202,25421.5,35.5,25.0,30.64,9417.0,1,0.0,0.0
804,804,2020-11-03 20:00:00+00:00,105,-3.8502307301588843,25312.5,33.5,24.0,30.89,9410.5,1,0.0,0.0
805,805,2020-11-03 21:00:00+00:00,96,-2.3356845596043456,25212.0,31.0,24.0,29.83,9409.5,1,0.0,0.0
806,806,2020-11-03 22:00:00+00:00,77,-8.299336603141029,25125.5,27.5,31.5,25.21,9412.5,1,0.0,0.0
807,807,2020-11-03 23:00:00+00:00,64,-5.6160273466010295,25055.0,22.5,40.5,21.51,9418.0,1,0.0,0.0
808,808,2020-11-04 00:00:00+00:00,57,-3.387040332361366,24994.5,19.0,47.5,19.78,9423.0,1,0.0,0.0
809,809,2020-11-04 01:00:00+00:00,55,-1.8162831801465842,24938.5,17.5,53.5,18.57,9428.0,1,0.0,0.0
810,810,2020-11-04 02:00:00+00:00,52,-2.5538664436281096,24885.0,16.5,58.5,17.23,9431.5,1,0.0,0.0
811,811,2020-11-04 03:00:00+00:00,47,-4.328031765981862,24835.5,15.0,61.5,16.48,9432.0,1,0.0,0.0
812,812,2020-11-04 04:00:00+00:00,49,-1.2957130219203492,24787.5,14.5,61.0,17.2,9436.0,1,0.0,0.0
813,813,2020-11-04 05:00:00+00:00,54,2.671968234018138,24736.0,15.0,61.5,17.439999999999998,9438.0,1,0.0,0.0
814,814,2020-11-04 06:00:00+00:00,48,-2.295713021920349,24685.0,14.5,64.5,16.619999999999997,9435.5,1,0.0,0.0
815,815,2020-11-04 07:00:00+00:00,48,-2.295713021920349,24637.0,14.5,65.5,16.49,9438.5,1,0.0,0.0
816,816,2020-11-04 08:00:00+00:00,47,-3.295713021920349,24589.5,14.5,66.0,16.16,9444.0,1,0.0,0.0
817,817,2020-11-04 09:00:00+00:00,45,-3.2929445100285974,24543.5,13.5,68.0,15.49,9447.5,1,0.0,0.0
818,818,2020-11-04 10:00:00+00:00,48,-0.29294451002859745,24497.0,13.5,65.0,16.92,9453.0,1,0.0,0.0
819,819,2020-11-04 11:00:00+00:00,62,6.326416278156891,24442.0,17.0,54.0,20.55,9459.0,1,0.0,0.0
820,820,2020-11-04 12:00:00+00:00,78,8.38397265339897,24372.0,22.5,45.0,23.39,9462.0,1,0.0,0.0
821,821,2020-11-04 13:00:00+00:00,92,8.416219224771964,24287.0,27.0,38.0,25.880000000000003,9463.5,1,0.0,0.0
822,822,2020-11-04 14:00:00+00:00,104,5.664315440395654,24189.0,31.0,32.5,27.83,9461.5,1,0.0,0.0
824,824,2020-11-04 16:00:00+00:00,110,-15.48587573571939,65475.0,37.0,28.0,30.46,9449.0,2,0.0,0.0
825,825,2020-11-04 17:00:00+00:00,116,-2.065747413167202,65362.0,35.5,25.0,31.81,9438.5,2,0.0,0.0
826,826,2020-11-04 18:00:00+00:00,115,-3.065747413167202,65246.5,35.5,23.0,31.92,9429.0,2,0.0,0.0
827,827,2020-11-04 19:00:00+00:00,110,-1.0843800587347232,65134.0,34.0,23.0,31.299999999999997,9421.0,2,0.0,0.0
828,828,2020-11-04 20:00:00+00:00,107,0.3389849793092452,65025.5,33.0,23.5,30.5,9414.5,2,0.0,0.0
829,829,2020-11-04 21:00:00+00:00,90,-8.335684559604346,64927.0,31.0,26.5,28.619999999999997,9413.0,2,0.0,0.0
830,830,2020-11-04 22:00:00+00:00,81,-4.299336603141029,64841.5,27.5,31.0,26.53,9415.0,2,0.0,0.0
831,831,2020-11-04 23:00:00+00:00,69,-4.991215473013327,64766.5,24.0,38.5,23.119999999999997,9417.0,2,0.0,0.0
832,832,2020-11-05 00:00:00+00:00,63,-2.4995492713634064,64700.5,21.0,44.5,22.299999999999997,9422.0,2,0.0,0.0
833,833,2020-11-05 01:00:00+00:00,65,2.1086339502685547,64636.5,20.0,52.0,21.259999999999998,9429.5,2,0.0,0.0
834,834,2020-11-05 02:00:00+00:00,56,-3.1725251544228215,64576.0,18.5,58.5,19.62,9433.0,2,0.0,0.0
835,835,2020-11-05 03:00:00+00:00,53,-1.5538664436281096,64521.5,16.5,60.5,18.42,9432.0,2,0.0,0.0
836,836,2020-11-05 04:00:00+00:00,50,-2.381538836548991,64470.0,15.5,61.5,17.75,9429.0,2,0.0,0.0
837,837,2020-11-05 05:00:00+00:00,48,-2.295713021920349,64421.0,14.5,64.0,17.29,9425.0,2,0.0,0.0
838,838,2020-11-05 06:00:00+00:00,48,-1.2841564608741152,64373.0,14.0,68.0,16.55,9425.0,2,0.0,0.0
839,839,2020-11-05 07:00:00+00:00,46,-3.284156460874115,64326.0,14.0,73.5,15.760000000000002,9428.0,2,0.0,0.0
840,840,2020-11-05 08:00:00+00:00,45,-3.2929445100285974,64280.5,13.5,78.0,15.08,9431.5,2,0.0,0.0
841,841,2020-11-05 09:00:00+00:00,41,-5.369925970276135,64237.5,12.5,81.0,14.370000000000001,9437.0,2,0.0,0.0
842,842,2020-11-05 10:00:00+00:00,46,-0.3699259702761353,64194.0,12.5,76.5,15.31,9442.5,2,0.0,0.0
843,843,2020-11-05 11:00:00+00:00,56,3.618461163451009,64143.0,15.5,62.5,18.44,9447.0,2,0.0,0.0
844,844,2020-11-05 12:00:00+00:00,71,6.817789619570277,64079.5,20.5,53.5,20.9,9449.5,2,0.0,0.0
845,845,2020-11-05 13:00:00+00:00,85,7.940276735435958,64001.5,25.0,47.0,23.049999999999997,9449.5,2,0.0,0.0
846,846,2020-11-05 14:00:00+00:00,107,14.479020831263654,63905.5,29.5,38.5,26.07,9446.5,2,0.0,0.0
847,847,2020-11-05 15:00:00+00:00,116,4.915619941265277,63794.0,34.0,32.5,28.81,9441.0,2,0.0,0.0
848,848,2020-11-05 16:00:00+00:00,128,-0.06147142476950762,63672.0,37.5,26.5,31.27,9434.5,2,0.0,0.0
849,849,2020-11-05 17:00:00+00:00,130,-6.109805272361484,63543.0,39.0,23.0,32.79,9425.5,2,0.0,0.0
850,850,2020-11-05 18:00:00+00:00,124,-9.372340023862563,63416.0,38.5,23.0,32.33,9416.5,2,0.0,0.0
851,851,2020-11-05 19:00:00+00:00,125,-0.48587573571938947,63291.5,37.0,21.5,31.869999999999997,9409.0,2,0.0,0.0
852,852,2020-11-05 20:00:00+00:00,114,-4.065747413167202,63172.0,35.5,19.0,32.099999999999994,9404.0,2,0.0,0.0
853,853,2020-11-05 21:00:00+00:00,104,-7.084380058734723,63063.0,34.0,18.0,31.85,9405.0,2,0.0,0.0
